year,IBTrACS_ID,ISO3,pop_34kn,pop_64kn,pop_96kn,assets_34kn,assets_64kn,assets_96kn,pop_34kn_5km,pop_64kn_5km,pop_96kn_5km,assets_34kn_5km,assets_64kn_5km,assets_96kn_5km,pop_34kn_15km,pop_64kn_15km,pop_96kn_15km,assets_34kn_15km,assets_64kn_15km,assets_96kn_15km,pop_34kn_30km,pop_64kn_30km,pop_96kn_30km,assets_34kn_30km,assets_64kn_30km,assets_96kn_30km
2003,2003247N10153,KOR,16826345.579334952,11808589.273351695,5868238.762500367,1653060950303.404,1039840074099.1768,441255501987.1764,5012613.149711514,4400737.695580965,2569776.083328187,429313392451.3568,355693845080.10205,183508015114.484,8856085.401896663,7737750.274632178,5411367.97478006,745335684371.1221,615172509844.3387,377856394458.9864,9762915.077686671,8519734.622411614,5863447.44084509,891534623734.602,733246181725.0287,438757160256.53644
2003,2003247N27272,USA,671054.7995588979,0,0,123044504494.37634,0,0,169338.45654301,0,0,27007098059.010002,0,0,429911.2107067949,0,0,70452624257.95634,0,0,514957.2601148489,0,0,88627277444.24834,0,0
2003,2003249N14329,CAN,7512041.470761529,18561.527481085,0,946650165151.4838,4760608810.7948,0,4193.796875,0,0,672899374.203,0,0,251262.16476587043,0,0,34220301807.909924,0,0,505495.59533688467,0,0,68197539492.414505,0,0
2003,2003249N14329,USA,17426065.915358715,3075840.896213229,54352.785574914,3135030516916.7954,608038624037.0393,12362338599.8558,1878191.2082177044,175066.73108653797,6854.598869324,367072472656.6457,41277498553.94936,1456421633.8323,4650504.277621337,395944.11969774665,21398.489742278,844964995264.6703,96852719226.1652,5042120886.3321,7004732.870658296,851708.5328856356,39819.551260941,1243569253883.0833,189774937509.027,8617231014.6318
2003,2003259N13133,JPN,1226717.8711474082,32022.041012042508,0,98644376959.16196,4116236611.2386837,0,1181387.29421988,24498.340179434,0,92906025094.1115,2891525161.3755,0,1226715.6246671816,32019.79453181599,0,98644339765.72269,4116199417.799402,0,1226717.8711474082,32022.041012042508,0,98644376959.16196,4116236611.2386837,0
2003,2003262N17254,MEX,1758849.3527283566,316449.63490534585,2196.4193573009,23603324969.892086,2939308979.119445,53332535.47825,231258.9872193892,84887.65682036894,0,3047439367.05609,741094164.277119,0,884510.3462333314,289502.36912392004,2196.4193573009,11090053728.141483,2430378417.6513147,53332535.47825,1210837.2923988807,316449.63490534585,2196.4193573009,16813454307.242159,2939308979.119445,53332535.47825
2003,2003268N28298,CAN,1109168.4267117237,607527.4445226752,0,138170548458.55856,66511615828.39313,0,491032.79899449414,301621.62411159964,0,56402668313.31702,28921356380.156494,0,984043.8653532345,545401.7448995574,0,113844060336.94687,55076754259.73613,0,1095281.0660568862,602152.238788419,0,134144664718.2409,65210980222.26763,0
2003,2003269N12322,FRO,46697.17875875921,23260.99318695,0,0,0,0,45536.58785437478,23260.99318695,0,0,0,0,46650.60787521691,23260.99318695,0,0,0,0,46650.60787521691,23260.99318695,0,0,0,0
2003,2003269N12322,ISL,1017.761470839569,0,0,476598186.648724,0,0,607.953953445086,0,0,320431563.575364,0,0,1017.761470839569,0,0,476598186.648724,0,0,1017.761470839569,0,0,476598186.648724,0,0
2003,2003271N19275,MEX,2688396.451014882,0,0,30583426280.578297,0,0,121066.45593851835,0,0,1907171904.3474631,0,0,759930.38048849,0,0,8554569345.799699,0,0,1395016.0362501899,0,0,15787761501.0859,0,0
2003,2003276N12262,MEX,1278136.1567767242,0,0,23514841481.364326,0,0,129547.1178017455,0,0,1414032739.90694,0,0,324011.51226775284,0,0,3811059750.3124084,0,0,365484.95632105024,0,0,5001373550.227727,0,0
2003,2003279N17084,IND,32684861.942517806,0,0,90280651390.80756,0,0,57332.98748778,0,0,180160062.64207,0,0,884740.689528182,0,0,2235671402.9851656,0,0,1709002.833082782,0,0,4365568926.558665,0,0
2003,2003283N26131,JPN,310782.27077448997,0,0,47132205709.69894,0,0,169203.565002421,0,0,24484186179.281,0,0,310782.27077448997,0,0,47132205709.69894,0,0,310782.27077448997,0,0,47132205709.69894,0,0
2003,2003295N09101,IND,325501.0613689044,0,0,872301072.7787114,0,0,42382.43768308,0,0,125477134.48057,0,0,255632.8465252044,0,0,682283109.0178114,0,0,325501.0613689044,0,0,872301072.7787114,0,0
2003,2003302N11133,PHL,9987061.86089636,2475210.7747796006,0,73052969053.27454,20296646782.892082,0,523689.0039521564,146146.342037285,0,3422762889.71114,1065380734.56748,0,3802509.72870935,414334.7107383807,0,21356507824.154785,3628021552.0166936,0,5825757.870951614,570710.6897880677,0,33393399704.047344,5418139313.756683,0
2003,2003302N11133,TWN,3501883.787636783,0,0,541804562718.83606,0,0,178554.1439247243,0,0,52242381665.29,0,0,2713080.0550488383,0,0,375754307948.0062,0,0,3331500.14759916,0,0,492507899498.1791,0,0
2003,2003316N11141,CHN,5654665.48107417,989251.1327972464,0,61207245904.893005,10196665276.509983,0,1241384.2043077587,86630.3457032,0,11756519004.382017,797143355.131,0,3115493.0963392733,601353.2911072065,0,30814988513.217304,5469517242.884382,0,4454699.306132069,812378.4158325095,0,45468252466.429405,8038511528.9561825,0
2003,2003316N11141,PHL,11565632.4460666,1247353.3188550395,0,102824833590.85881,11751165532.237713,0,4893331.1465858435,738509.166381706,0,43274431544.70166,6598349749.1441,0,10247403.426298214,1217542.4563672687,0,90612092203.9564,11207012439.451815,0,11521239.113272455,1247353.3188550395,0,102328774921.40141,11751165532.237713,0
2003,2003316N11141,VNM,3034186.256222335,0,0,9242019819.549913,0,0,1131579.0100249888,0,0,3379134264.063688,0,0,2532450.633175425,0,0,7609375265.976713,0,0,3034186.256222335,0,0,9242019819.549913,0,0
2003,2003338S09065,MDG,712118.1445409909,0,0,168422214.3643624,0,0,108460.3415286521,0,0,25060910.597225066,0,0,295988.97672262305,0,0,67451994.2340964,0,0,440823.18251407606,0,0,101675136.5956671,0,0
2003,2003339N13284,DOM,6703932.23198456,0,0,78884322602.66533,0,0,1586634.3627662028,0,0,13984522993.280176,0,0,4047661.5873017623,0,0,38663060208.806435,0,0,5084221.267751611,0,0,54849406067.096535,0,0
2003,2003339N13284,HTI,366257.538177445,0,0,1230782237.77058,0,0,92640.18164061,0,0,575819217.4221,0,0,339945.23242178,0,0,1157484057.43057,0,0,365769.25976558,0,0,1227531081.63387,0,0
2003,2003345N05092,IND,21994967.644298058,0,0,63083554626.19082,0,0,678308.299674544,0,0,2154015107.30281,0,0,3957748.843027157,0,0,11109735562.08532,0,0,7752721.579356157,0,0,21459998785.04252,0,0
2003,2003350S10140,AUS,7408.065435479217,252.0441684312103,0,1137280421.0426764,57300343.54665681,0,1118.6918403411737,1.7426134422424,0,118107721.37381981,1010957.0015939,0,2055.8256658449036,7.2360425665954,0,236338190.08137006,4326875.0666309,0,2620.743599677187,80.1070104911264,0,361031982.932663,20907710.3173309,0
2003,2003357N11142,PHL,56543.899154607,0,0,452230909.41601,0,0,27887.01171872,0,0,217685305.9957,0,0,56543.899154607,0,0,452230909.41601,0,0,56543.899154607,0,0,452230909.41601,0,0
2003,2003358S07067,MUS,1177620.42749027,0,0,36169969876.645004,0,0,99220.7773438,0,0,3894838772.952,0,0,1177620.42749027,0,0,36169969876.645004,0,0,1177620.42749027,0,0,36169969876.645004,0,0
2003,2003359S15177,WSM,177272.73793892146,12547.563214838643,0,2468022934.78127,178384825.929649,0,117144.90086306083,11199.463714596,0,1673856192.4679112,160105050.31296,0,176892.32714180247,12547.563214838643,0,2461172656.1562204,178384825.929649,0,176892.32714180247,12547.563214838643,0,2461172656.1562204,178384825.929649,0
2004,2004025S16044,MDG,5201037.598680784,150874.81120409057,0,1656850566.545769,45573536.611767344,0,141074.6602815464,13053.8031349124,0,38504401.908875294,3885027.7489227,0,499701.52976159466,80439.22506822657,0,135642525.18961653,19368189.339956343,0,913213.730506141,107305.52301134857,0,255462497.41489494,27269090.313124344,0
2004,2004041S14147,AUS,133.415809988929,0,0,10277400.6262726,0,0,0.545606076717,0,0,97686.4301676,0,0,0.545606076717,0,0,97686.4301676,0,0,0.545606076717,0,0,97686.4301676,0,0
2004,2004052S15172,NCL,7557.277976512113,0,0,315377573.6580776,0,0,6159.3098812097,0,0,249333074.95648,0,0,7557.277976512113,0,0,315377573.6580776,0,0,7557.277976512113,0,0,315377573.6580776,0,0
2004,2004052S15172,VUT,206901.74597231403,187957.0053230913,99498.07611011948,581186672.0806259,518664654.9413292,276590724.32550716,149352.05914523953,140265.81935336842,77149.86223493918,408050965.3763973,379694070.4123643,209074118.45170763,204185.21197382553,187120.61109510978,99498.07611011948,570608320.8267368,515200531.9395731,276590724.32550716,206901.74597231403,187957.0053230913,99498.07611011948,581186672.0806259,518664654.9413292,276590724.32550716
2004,2004056S18125,AUS,34188.75541588367,2088.0165467082975,1216.0738026318445,2350548527.593334,190844302.9677878,69089301.38762395,15239.301515859162,1227.27856178677,1215.625133334689,818062806.1524013,71468438.44850461,68912714.766636,30458.616265676632,1274.8154522074003,1216.0738026318445,1701169954.6679718,82792473.67069352,69089301.38762395,31587.874592154778,1352.2957993117734,1216.0738026318445,1851846201.5552404,101129246.51010501,69089301.38762395
2004,2004061S12072,MDG,4300791.765117229,2164123.3674641196,943614.7991256131,1407439296.7068253,631325689.1306092,247277133.266803,242593.45839204616,126864.7581310227,79763.118103026,60653193.58828044,26463046.5665274,14274893.571148,828094.3972431263,388231.5451306972,214863.725158677,206491544.09781983,84164717.0232284,41811300.975655,1347123.0439659148,658379.9319486283,306488.4064864881,356227219.16502005,159515433.9814144,66289047.348274
2004,2004072S11146,AUS,16705.004190606724,2596.2912918340758,889.6526082829234,1869584075.3977766,446965084.698566,152801861.2864316,2436.4583104306907,67.333316385751,31.858374178421002,210808481.2660611,13971318.459594,6516778.718668,10178.59809002153,232.189608991196,96.714547813007,765882409.9981813,45791980.316718,20818776.711081,12097.936156933807,297.102645069466,118.407023757772,1032774748.0066106,65702225.814884,26902494.85495
2004,2004086S29318,BRA,5467612.837215508,110991.04611538014,0,38643058690.266,1277407699.5883865,0,214405.60157856793,3901.50634766,0,1722757088.6554227,43735250.9742,0,1757947.5199110107,81745.84712548714,0,10227147633.562996,783077002.0169464,0,2809359.349379292,103174.47755763214,0,16703916545.125444,1087600362.5919466,0
2004,2004098S15173,FJI,79651.20813787098,0,0,342109954.349487,0,0,53001.20124470599,0,0,208661258.30240232,0,0,79651.20813787098,0,0,342109954.349487,0,0,79651.20813787098,0,0,342109954.349487,0,0
2004,2004125N11074,IND,1118994.3746745975,0,0,2623239274.0593305,0,0,426894.049805087,0,0,967203538.194547,0,0,1118994.340225538,0,0,2623239168.66016,0,0,1118994.3746745975,0,0,2623239274.0593305,0,0
2004,2004134N07132,PHL,12126648.79650432,3547110.6313233175,551001.1198936886,102870376680.95172,26465904810.564323,4437544303.876721,4428494.778753659,1759649.37457289,320711.5192871,39217859481.62001,12513488312.491592,2598819573.7431,9371238.011222253,3034881.663253719,550979.8189388699,80788593603.9922,22564809110.887554,4436313562.212051,10224608.40002002,3547110.6313233175,551001.1198936886,88369034970.25911,26465904810.564323,4437544303.876721
2004,2004136N15090,BGD,316991.61428398447,0,0,661809346.4621958,0,0,269349.532623367,0,0,545997501.9685299,0,0,316991.61428398447,0,0,661809346.4621958,0,0,316991.61428398447,0,0,661809346.4621958,0,0
2004,2004136N15090,MMR,12544336.089130396,1736169.606558666,0,17629898323.54028,2445808451.985631,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,2004156N16117,JPN,1510125.9148029326,1147970.8759105853,80281.72396272657,142049977257.74976,94140098030.50598,8524851928.957244,1365086.0831737604,1102653.4818552395,61992.457275450004,119481732425.81145,88014234697.76305,6058704105.983,1510123.6953896522,1147968.6564973048,80279.50454944608,142049940238.36487,94140061011.12111,8524814909.572358,1510125.9148029326,1147970.8759105853,80281.72396272657,142049977257.74976,94140098030.50598,8524851928.957244
2004,2004156N16117,PHL,7544882.226814978,0,0,44776425385.30296,0,0,1201522.4865042127,0,0,8698378921.46819,0,0,4964125.144830839,0,0,29392665043.964684,0,0,6988477.211845878,0,0,39895937982.98738,0,0
2004,2004156N16117,TWN,277329.5545043379,8530.09655762,0,82754363740.48549,2201907923.755,0,111437.8985099448,7231.75219727,0,37115016595.39113,1851262668.014,0,271120.3831481389,8530.09655762,0,79953677934.80849,2201907923.755,0,277329.5545043379,8530.09655762,0,82754363740.48549,2201907923.755,0
2004,2004158N07142,KHM,187576.05234385034,0,0,1030976348.7181439,0,0,16879.6537971435,0,0,122028575.42566401,0,0,44797.94186876023,0,0,292959901.162278,0,0,84463.93813512068,0,0,509917987.981038,0,0
2004,2004158N07142,LAO,461745.7882139034,0,0,2004006317.723915,0,0,21661.8713874947,0,0,150212077.18834,0,0,117222.27038671308,0,0,542400900.174239,0,0,250903.6095791221,0,0,1109533749.851675,0,0
2004,2004158N07142,PHL,8872995.300163046,0,0,72813410552.06596,0,0,4024923.684126302,0,0,32555855033.912216,0,0,7898552.158298924,0,0,63520268111.086945,0,0,8828879.855094736,0,0,72383383650.55437,0,0
2004,2004158N07142,THA,1989.472412112,0,0,12094874.3941,0,0,0,0,0,0,0,0,1989.472412112,0,0,12094874.3941,0,0,1989.472412112,0,0,12094874.3941,0,0
2004,2004158N07142,VNM,7131710.558525965,2438080.117348217,0,31735978456.320274,9976296435.99624,0,702666.8157789715,121858.29785162,0,2595746095.950179,440552072.1888,0,2889536.760169745,899729.22741714,0,9945985387.606653,2939669626.21886,0,4495679.247406955,1617278.317467501,0,16551632821.417593,5508093614.85894,0
2004,2004163N16090,IND,33314596.48820768,39308.55371092,0,90455959947.02515,154762084.4185,0,863667.6912087675,0,0,2378277008.5544553,0,0,3523847.1764396154,0,0,8831308791.797962,0,0,6232702.250659266,0,0,15762352630.294563,0,0
2004,2004164N06139,JPN,48196435.31475433,17105945.796978325,0,5390473273084.6875,1786819908504.7605,0,7100210.644912272,2495270.194610548,0,835233020437.5927,261625510943.4233,0,26314452.801377352,6542062.624584097,0,2730918814970.0024,647653832299.5043,0,38002753.27184446,11477763.708795577,0,3981849902016.451,1115121551968.6277,0
2004,2004174N14146,CHN,79204.10546875,0,0,972346415.0634999,0,0,79204.10546875,0,0,972346415.0634999,0,0,79204.10546875,0,0,972346415.0634999,0,0,79204.10546875,0,0,972346415.0634999,0,0
2004,2004174N14146,PHL,5091311.137153008,37820.74341947043,2190.86169671513,28236705912.26506,420204692.68935007,32904249.732811,323578.4547386407,14764.8208007817,1754.6987304637,1831536306.12922,163742150.43879,25365213.54024,2268757.1048354814,37820.74341947043,2190.86169671513,10861012744.55236,420204692.68935007,32904249.732811,3594409.1387247182,37820.74341947043,2190.86169671513,17438353141.65448,420204692.68935007,32904249.732811
2004,2004174N14146,TWN,20701296.994839963,8530.09655762,0,3355585000148.619,2201907923.755,0,1508315.5930786235,7231.75219727,0,319389007258.3253,1851262668.014,0,9780664.503981106,8530.09655762,0,1570865252293.2815,2201907923.755,0,19316454.797275838,8530.09655762,0,2991917486317.457,2201907923.755,0
2004,2004193N19136,CHN,1595283.878833722,0,0,26165967153.329243,0,0,406704.3786278007,0,0,8223244444.34055,0,0,712479.1240731021,0,0,13157826635.381344,0,0,1019826.3569832321,0,0,17705879478.535343,0,0
2004,2004193N19136,HKG,117666.755859879,0,0,27769982000.8624,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,2004193N19136,TWN,5162.73754883,0,0,1322111148.133,0,0,5162.73754883,0,0,1322111148.133,0,0,5162.73754883,0,0,1322111148.133,0,0,5162.73754883,0,0,1322111148.133,0,0
2004,2004208N19118,CHN,14104035.94859246,0,0,138141665445.948,0,0,4013431.88061524,0,0,38377085480.3147,0,0,7217775.9607993895,0,0,69483982120.7493,0,0,10729592.40513471,0,0,102827752589.2453,0,0
2004,2004214N30282,USA,839279.4446536329,0,0,178354987814.34958,0,0,393095.6191720476,0,0,77687420018.56769,0,0,685292.4577103712,0,0,141408066930.38446,0,0,783502.2725344909,0,0,164375640652.37256,0,0
2004,2004215N22148,JPN,15469816.449688215,0,0,1690152345714.668,0,0,2512837.016586382,0,0,279624642869.0055,0,0,9257144.335063836,0,0,959338682358.6919,0,0,14505197.868084192,0,0,1513660208295.8508,0,0
2004,2004217N13306,USA,494838.36984017846,0,0,131444988092.54086,0,0,111020.83798556548,0,0,26651559014.829998,0,0,202406.78991313957,0,0,49592584002.181984,0,0,272017.9851608252,0,0,70314785886.82758,0,0
2004,2004219N15137,CHN,33478795.31407812,13823491.216084074,180259.99374844963,364270144976.00934,136410025762.98941,1843961310.8447437,6414097.06567506,4469333.3925791,180207.757813,61572282482.5959,38688154087.272,1843847717.37,12525142.790058777,9067413.878437497,180259.99374844963,118992812493.96281,79204719539.29012,1843961310.8447437,14980835.458515888,9800809.600361258,180259.99374844963,149714359916.56293,89417096993.32611,1843961310.8447437
2004,2004219N15137,JPN,88878.52321851814,64247.9782562796,73.6907806396,10115326752.391054,6784698773.656301,13332668.7743,73689.6787240884,53481.584838920004,0,7826129994.003046,5297613670.071,0,88878.52321851814,64247.9782562796,73.6907806396,10115326752.391054,6784698773.656301,13332668.7743,88878.52321851814,64247.9782562796,73.6907806396,10115326752.391054,6784698773.656301,13332668.7743
2004,2004223N11301,CUB,4675223.327732714,3069760.165064715,627393.984375,27461217956.386623,15927025377.713614,2214547114.6540003,762883.557508595,465708.39261973125,100377.234375,4429616489.774781,2554282361.6688414,354936668.224,3252769.462227744,2503333.155055155,627393.984375,17414403517.97692,12209261627.487314,2214547114.6540003,4450766.020603844,3069760.165064715,627393.984375,25723506816.81052,15927025377.713614,2214547114.6540003
2004,2004223N11301,JAM,2645398.825009412,47230.3844918977,0,16118106034.45832,306945315.7791272,0,846361.6027106618,46539.14550779,0,4573607839.678364,298888605.3635,0,2213115.8693208722,47230.3844918977,0,12904410214.309721,306945315.7791272,0,2641016.8831148823,47230.3844918977,0,16085918677.399921,306945315.7791272,0
2004,2004223N11301,USA,12427636.86751401,5276450.361428001,815586.1561393709,2210107217905.6543,916374324897.1133,143268821590.4744,3033330.7606033953,863705.8726807841,293727.046966667,518854348454.3872,145652981330.9993,47171695193.805,6264520.855130426,2128915.7842102977,649650.5183565646,1077936325123.8666,357848901042.97876,105009751798.37523,8199716.0972248735,2466386.5183882792,664666.9465105531,1444637579654.6086,434301720974.24176,109694455330.08873
2004,2004227N15144,JPN,2864130.5407074187,36361.560732358994,0,320107600159.6478,13459731236.149033,0,2326337.3210039437,31355.50533055175,0,246371621033.91412,11239069906.674238,0,2864130.5407074187,36361.560732358994,0,320107600159.6478,13459731236.149033,0,2864130.5407074187,36361.560732358994,0,320107600159.6478,13459731236.149033,0
2004,2004227N15144,KOR,7937929.440485106,0,0,667791525528.0753,0,0,4099001.896665559,0,0,319841213615.92175,0,0,7294241.251855783,0,0,562409473781.5453,0,0,7820428.547266023,0,0,639852136250.2653,0,0
2004,2004230N09172,JPN,55617749.21521716,15627988.033397019,2370420.1319852946,6436521096539.545,2077966528365.5112,298029129751.167,13249047.852860078,5687685.187238337,1421399.8947545355,1543949819614.6184,670028921000.1746,138235727426.3049,37400726.75545503,11883595.14350038,1905719.5219082395,4083507580769.333,1422975276770.4993,208241920313.116,48534298.4060775,14342075.792084012,2175108.6512723034,5403987197259.957,1813705679135.888,255368055059.853
2004,2004230N09172,RUS,664.894766881821,0,0,5998612.428891338,0,0,483.63365657622103,0,0,4154895.3939283383,0,0,664.894766881821,0,0,5998612.428891338,0,0,664.894766881821,0,0,5998612.428891338,0,0
2004,2004231N09147,CHN,44725942.69766358,18737116.913333397,0,449575163179.7496,177728680471.37048,0,15156322.37499978,8608462.1488031,0,135136971286.4548,73556268185.7355,0,24552903.898284722,14053807.258181406,0,222897473559.89026,121595467202.08618,0,30744657.425750602,16035089.249392916,0,286985223479.60065,142604384204.01398,0
2004,2004231N09147,JPN,88878.52321851814,42410.17010170673,0,10115326752.391054,5395094323.768807,0,73689.6787240884,37949.084884622,0,7826129994.003046,4610437744.872,0,88878.52321851814,42410.17010170673,0,10115326752.391054,5395094323.768807,0,88878.52321851814,42410.17010170673,0,10115326752.391054,5395094323.768807,0
2004,2004231N09147,TWN,13031127.058763923,6912461.241119913,0,2002594005170.4956,949154987843.621,0,1128810.8672371297,251190.80773923,0,227103149584.4182,62876257231.51,0,6086256.901882707,3439855.257568888,0,1009332237434.5436,522248454225.672,0,12918734.635382112,6912190.734131388,0,1937492557475.5825,948786814992.672,0
2004,2004238N11325,BHS,313746.0740972289,164860.18751895934,1511.446968079,9318964213.23312,5261585714.968075,108358858.83731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,2004238N11325,CAN,570220.5642537784,0,0,77694362201.04617,0,0,16631.3447227522,0,0,3438991122.74494,0,0,145853.782359921,0,0,26807485191.81201,0,0,212770.1051305247,0,0,38138670039.12438,0,0
2004,2004238N11325,TCA,3405.52632927374,3405.52632927374,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,2004238N11325,USA,28261461.66758771,4164396.5768657755,0,4937289039259.744,739724648079.4581,0,2918610.043618698,291855.3101905691,0,481432030321.2219,50376169441.60683,0,7636557.452842563,1692431.3876660326,0,1237155284358.7795,275661827626.0999,0,10319438.992440267,2398926.664919049,0,1710141631139.94,406224100425.8624,0
2004,2004239N11171,JPN,25671245.261635017,15228225.20273378,4849365.693430048,3234129507145.4834,1773333486998.2842,567668180235.8998,9667177.54606047,5622430.291957465,1968855.5979385916,1102124939934.8298,618660414609.0095,203248370760.3977,19793279.281547867,11979394.637750065,3236644.2540533156,2291466682792.6074,1320222939736.6702,366246988399.3917,24003292.29065366,14846640.970678108,4718030.838937899,2904044948725.585,1690556713000.154,544992611572.99475
2004,2004241N32282,USA,3941916.4727544826,0,0,756237415628.0667,0,0,754955.2617188803,0,0,140004936953.37598,0,0,1754749.6945520847,0,0,324233513608.3908,0,0,2136926.2948215166,0,0,407584372508.4153,0,0
2004,2004247N10332,ABW,95568.0633853599,0,0,6117072801.5527,0,0,11311.7285156,0,0,818287106.808,0,0,11311.7285156,0,0,818287106.808,0,0,11311.7285156,0,0,818287106.808,0,0
2004,2004247N10332,ANT,243361.83550241482,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,2004247N10332,BRB,269832.577301085,0,0,4769982758.2493,0,0,224026.25219731,0,0,3925701945.4647,0,0,225094.67639165,0,0,3960378498.4672,0,0,225094.67639165,0,0,3960378498.4672,0,0
2004,2004247N10332,COL,218.51101040809,0,0,11925329.76629,0,0,217.3964614865,0,0,11571094.97688,0,0,218.51101040809,0,0,11925329.76629,0,0,218.51101040809,0,0,11925329.76629,0,0
2004,2004247N10332,CUB,645695.2918360828,61222.9637228854,179.03039066639937,4792839933.257086,486672927.79005975,9848637.515064819,88399.29229445974,24493.60283799566,163.11798334128,842117602.1750934,222077143.72257,8972580.563654,294606.3170436688,61222.9637228854,179.03039066639937,2587032639.497586,486672927.79005975,9848637.515064819,645695.2918360828,61222.9637228854,179.03039066639937,4792839933.257086,486672927.79005975,9848637.515064819
2004,2004247N10332,GRD,96348.8241061821,96348.8241061821,96348.8241061821,507050137.4611121,507050137.4611121,507050137.4611121,75319.0029297,75319.0029297,75319.0029297,391699019.1748,391699019.1748,391699019.1748,96063.0578689231,96063.0578689231,96063.0578689231,506903875.201034,506903875.201034,506903875.201034,96063.0578689231,96063.0578689231,96063.0578689231,506903875.201034,506903875.201034,506903875.201034
2004,2004247N10332,JAM,2645398.825009412,2511207.780575782,484955.2371491611,16118106034.45832,15180761631.64812,2984875201.448285,846361.6027106618,802189.0704841618,255805.1504402638,4573607839.678364,4265486622.7931633,1520983628.327098,2213115.8693208722,2083306.766781772,484955.2371491611,12904410214.309721,11999253168.55792,2984875201.448285,2641016.8831148823,2511207.780575782,484955.2371491611,16085918677.399921,15180761631.64812,2984875201.448285
2004,2004247N10332,MEX,486863.5423347804,0,0,3278959959.600768,0,0,244266.0677023136,0,0,1570378445.621379,0,0,483745.3147766432,0,0,3183498412.6468477,0,0,486401.7282478664,0,0,3264272892.1496677,0,0
2004,2004247N10332,TTO,1103892.7789400422,54677.397003153,0,8115455758.782056,391628274.82862,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,2004247N10332,USA,17675476.93376359,1836123.783993459,182505.4508108418,3466045530224.2915,389351837103.5324,47152229788.180214,942065.8092307461,480272.70883544895,61700.60876081373,190296352183.148,83073642330.78386,14620298880.359663,1663697.429072677,811048.510747122,131291.8775457458,339440479030.0507,145145177323.21152,30751181094.876915,2206493.824839813,952436.926701705,147276.16460935082,453536433396.4276,175120834568.36252,36132460887.03392
2004,2004247N10332,VCT,100178.86465358963,0,0,875057732.5722682,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,2004247N10332,VEN,657012.3368278664,0,0,1033563240.0554495,0,0,448641.8392047043,0,0,636935729.7611591,0,0,644338.7155343242,0,0,997400495.210883,0,0,657012.3368278664,0,0,1033563240.0554495,0,0
2004,2004255N11267,MEX,709798.7888860942,0,0,7197566596.559167,0,0,12134.83259369407,0,0,254368534.68165046,0,0,26520.38883904181,0,0,702637981.9820503,0,0,39982.05371774761,0,0,1164029530.0000296,0,0
2004,2004256N23089,BGD,4229015.8945327,0,0,10938671782.796,0,0,102255.5,0,0,354034915.884,0,0,1364671.8359395,0,0,3893177898.152,0,0,3323688.8320327,0,0,8793617950.612,0,0
2004,2004256N23089,IND,4251822.43408101,0,0,13167513010.6498,0,0,395088.63085940003,0,0,1207936131.254,0,0,3056288.40283101,0,0,9396674473.5058,0,0,4251822.43408101,0,0,13167513010.6498,0,0
2004,2004258N16300,AIA,1334.196350098,0,0,0,0,0,620.849243164,0,0,0,0,0,620.849243164,0,0,0,0,0,620.849243164,0,0,0,0,0
2004,2004258N16300,ANT,26637.3085938,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,2004258N16300,BHS,152373.48163158097,63853.24963939037,1112.447847245909,4500150703.451818,2494218202.2004313,82209738.26861365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,2004258N16300,DOM,8661220.763531744,0,0,106310447963.77533,0,0,1878248.2683533079,0,0,17202606923.468433,0,0,4620643.916043248,0,0,47123511151.952805,0,0,5979971.396710417,0,0,68920072748.9528,0,0
2004,2004258N16300,GLP,21421.09191899,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,2004258N16300,HTI,949808.29809608,0,0,1740320548.06297,0,0,154324.16723648,0,0,358678075.53647,0,0,620636.36450218,0,0,1119023748.31057,0,0,888418.30004918,0,0,1631338584.35827,0,0
2004,2004258N16300,KNA,37746.9511928831,0,0,397981772.4169896,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,2004258N16300,MSR,5359.72246026895,0,0,0,0,0,4513.88330078,0,0,0,0,0,4513.88330078,0,0,0,0,0,4513.88330078,0,0,0,0,0
2004,2004258N16300,PRI,3788209.59331968,0,0,194435059569.5298,0,0,909634.9233821701,0,0,46127082581.48983,0,0,2870191.76958929,0,0,144622590834.9758,0,0,3788209.59331968,0,0,194435059569.5298,0,0
